Entity,Year,Cost of a healthy diet,gdp,population,Region,bmi,row_added,imputed_from,values_imputed
Vietnam,2019,3.47,11628.614,97173778,Asia,1.59831,False,,False
Vietnam,2020,3.79,11851.396,98079196,Asia,1.74839,False,,False
Vietnam,2021,3.88,12048.902,98935101,Asia,1.90933,False,,False
Vietnam,2022,4.17,12979.764,99680656,Asia,2.0817,False,,False
Vietnam,2023,4.34,13545.935,100352189,Asia,2.0817,False,bmi:GLB,True
Western Sahara,2017,3.526666666666666,9976.0982,35446395,Africa,19.18945,True,"Cost of a healthy diet:NEI[Mauritania,Algeria,Morocco]|gdp:NEI[Mauritania,Algeria,Morocco]|population:NEI[Mauritania,Algeria,Morocco]|bmi:NEI[Mauritania,Algeria,Morocco]",True
Western Sahara,2018,3.526666666666667,10036.271233333333,35839760,Africa,19.823536666666666,True,"Cost of a healthy diet:NEI[Mauritania,Algeria,Morocco]|gdp:NEI[Mauritania,Algeria,Morocco]|population:NEI[Mauritania,Algeria,Morocco]|bmi:NEI[Mauritania,Algeria,Morocco]",True
Western Sahara,2019,3.5566666666666666,10043.195133333333,36210907,Africa,20.463463333333333,True,"Cost of a healthy diet:NEI[Mauritania,Algeria,Morocco]|gdp:NEI[Mauritania,Algeria,Morocco]|population:NEI[Mauritania,Algeria,Morocco]|bmi:NEI[Mauritania,Algeria,Morocco]",True
Western Sahara,2020,3.6,9403.984466666667,36584208,Africa,21.10852,True,"Cost of a healthy diet:NEI[Mauritania,Algeria,Morocco]|gdp:NEI[Mauritania,Algeria,Morocco]|population:NEI[Mauritania,Algeria,Morocco]|bmi:NEI[Mauritania,Algeria,Morocco]",True
Western Sahara,2021,3.8866666666666663,9652.232333333333,36954443,Africa,21.755456666666664,True,"Cost of a healthy diet:NEI[Mauritania,Algeria,Morocco]|gdp:NEI[Mauritania,Algeria,Morocco]|population:NEI[Mauritania,Algeria,Morocco]|bmi:NEI[Mauritania,Algeria,Morocco]",True
Western Sahara,2022,4.386666666666667,9833.846899999999,37329068,Africa,22.406049999999997,True,"Cost of a healthy diet:NEI[Mauritania,Algeria,Morocco]|gdp:NEI[Mauritania,Algeria,Morocco]|population:NEI[Mauritania,Algeria,Morocco]|bmi:NEI[Mauritania,Algeria,Morocco]",True
Western Sahara,2023,4.713333333333334,10095.582333333334,37712516,Africa,22.406049999999997,True,"Cost of a healthy diet:NEI[Mauritania,Algeria,Morocco]|gdp:NEI[Mauritania,Algeria,Morocco]|population:NEI[Mauritania,Algeria,Morocco]|bmi:GLB",True
Yemen,2017,2.375,48316.8285,17659898,Asia,32.03873,True,"Cost of a healthy diet:NEI[Oman,Saudi Arabia]|gdp:NEI[Oman,Saudi Arabia]|population:NEI[Oman,Saudi Arabia]|bmi:NEI[Oman,Saudi Arabia]",True
Yemen,2018,2.425,50016.535,17481498,Asia,32.63084,True,"Cost of a healthy diet:NEI[Oman,Saudi Arabia]|gdp:NEI[Oman,Saudi Arabia]|population:NEI[Oman,Saudi Arabia]|bmi:NEI[Oman,Saudi Arabia]",True
Yemen,2019,2.4850000000000003,50470.051,17532028,Asia,33.26045,True,"Cost of a healthy diet:NEI[Oman,Saudi Arabia]|gdp:NEI[Oman,Saudi Arabia]|population:NEI[Oman,Saudi Arabia]|bmi:NEI[Oman,Saudi Arabia]",True
Yemen,2020,2.455,47490.667,17756854,Asia,34.071780000000004,True,"Cost of a healthy diet:NEI[Oman,Saudi Arabia]|gdp:NEI[Oman,Saudi Arabia]|population:NEI[Oman,Saudi Arabia]|bmi:NEI[Oman,Saudi Arabia]",True
Yemen,2021,2.535,50704.976500000004,17914402,Asia,34.92574,True,"Cost of a healthy diet:NEI[Oman,Saudi Arabia]|gdp:NEI[Oman,Saudi Arabia]|population:NEI[Oman,Saudi Arabia]|bmi:NEI[Oman,Saudi Arabia]",True
Yemen,2022,2.785,53479.399999999994,18452790,Asia,35.64749,True,"Cost of a healthy diet:NEI[Oman,Saudi Arabia]|gdp:NEI[Oman,Saudi Arabia]|population:NEI[Oman,Saudi Arabia]|bmi:NEI[Oman,Saudi Arabia]",True
Yemen,2023,2.92,51095.455,19156778,Asia,35.64749,True,"Cost of a healthy diet:NEI[Oman,Saudi Arabia]|gdp:NEI[Oman,Saudi Arabia]|population:NEI[Oman,Saudi Arabia]|bmi:GLB",True
Zambia,2017,2.73,3612.5059,17441328,Africa,7.10811,False,,False
Zambia,2018,2.79,3646.9597,17973574,Africa,7.52446,False,,False
Zambia,2019,2.88,3591.5642,18513839,Africa,7.96285,False,,False
Zambia,2020,2.96,3391.5955,19059394,Africa,8.42463,False,,False
Zambia,2021,3.28,3503.035,19603610,Africa,8.90834,False,,False
Zambia,2022,3.61,3585.1238,20152935,Africa,9.4169,False,,False
Zambia,2023,3.81,3673.4841,20723967,Africa,9.4169,False,bmi:GLB,True
Zimbabwe,2017,3.54,3453.5059,14812484,Africa,10.27429,False,,False
Zimbabwe,2018,2.8600000000000003,9395.5477,14812484,Africa,14.640054999999998,True,"Cost of a healthy diet:NEI[South Africa,Botswana,Zambia,Mozambique]|gdp:NEI[South Africa,Botswana,Zambia,Mozambique]|bmi:NEI[South Africa,Botswana,Zambia,Mozambique]",True
Zimbabwe,2019,2.9099999999999997,9399.175525,14812484,Africa,15.068192500000002,True,"Cost of a healthy diet:NEI[South Africa,Botswana,Zambia,Mozambique]|gdp:NEI[South Africa,Botswana,Zambia,Mozambique]|bmi:NEI[South Africa,Botswana,Zambia,Mozambique]",True
Zimbabwe,2020,3.025,8603.474575,14812484,Africa,15.5097675,True,"Cost of a healthy diet:NEI[South Africa,Botswana,Zambia,Mozambique]|gdp:NEI[South Africa,Botswana,Zambia,Mozambique]|bmi:NEI[South Africa,Botswana,Zambia,Mozambique]",True
Zimbabwe,2021,3.265,9158.047349999999,14812484,Africa,15.960965000000002,True,"Cost of a healthy diet:NEI[South Africa,Botswana,Zambia,Mozambique]|gdp:NEI[South Africa,Botswana,Zambia,Mozambique]|bmi:NEI[South Africa,Botswana,Zambia,Mozambique]",True
Zimbabwe,2022,3.565,9371.5886,14812484,Africa,16.422735,True,"Cost of a healthy diet:NEI[South Africa,Botswana,Zambia,Mozambique]|gdp:NEI[South Africa,Botswana,Zambia,Mozambique]|bmi:NEI[South Africa,Botswana,Zambia,Mozambique]",True
Zimbabwe,2023,3.85,9451.99765,14812484,Africa,16.422735,True,"Cost of a healthy diet:NEI[South Africa,Botswana,Zambia,Mozambique]|gdp:NEI[South Africa,Botswana,Zambia,Mozambique]|bmi:GLB",True
